Program, Package , Core(s) , GPU , DRAM? , Time (sec), Peak Memory Usage (KB), PowerCap (uW)
exe/bubbleSort.py 20000 , 869.908691 , 764.171631 , 0.454956 , 0.000000 ,  6.42724E+07, 2464, 60000000 
exe/bubbleSort.py 20000 , 1001.778320 , 897.465881 , 0.486145 , 0.000000 ,  6.50381E+07, 2536, 60000000 
exe/bubbleSort.py 10000 , 992.040894 , 888.871582 , 0.487366 , 0.000000 ,  6.42652E+07, 2508, 60000000 
exe/bubbleSort.py 10000 , 970.131775 , 869.891052 , 2.395813 , 0.000000 ,  6.07331E+07, 2436, 60000000 
exe/bubbleSort.py 10000 , 957.281006 , 861.679565 , 0.515015 , 0.000000 ,  5.99391E+07, 2508, 60000000 
exe/bubbleSort.py 10000 , 952.299438 , 856.914001 , 0.482666 , 0.000000 ,  5.96834E+07, 2508, 60000000 
exe/bubbleSort.py 10000 , 935.591309 , 838.861328 , 0.483948 , 0.000000 ,  6.03397E+07, 2508, 60000000 
exe/bubbleSort.py 10000 , 933.000061 , 836.005371 , 0.472046 , 0.000000 ,  6.05294E+07, 2508, 60000000 
exe/bubbleSort.py 10000 , 929.116089 , 832.349792 , 0.269836 , 0.000000 ,  6.0384E+07, 2508, 60000000 
exe/bubbleSort.py 10000 , 884.158875 , 776.857422 , 0.465576 , 0.000000 ,  6.52232E+07, 2508, 60000000 
exe/bubbleSort.py 10000 , 882.120056 , 774.809387 , 0.477478 , 0.000000 ,  6.51816E+07, 2508, 60000000 
exe/bubbleSort.py 10000 , 875.855225 , 768.893616 , 0.492615 , 0.000000 ,  6.4985E+07, 2508, 60000000 
exe/bubbleSort 30000 , 17.816406 , 16.016846 , 0.034973 , 0.000000 ,  1.10713E+06, 2476, 60000000 
exe/bubbleSort 30000 , 17.733215 , 15.865967 , 0.044800 , 0.000000 ,  1.12684E+06, 2476, 60000000 
exe/bubbleSort 30000 , 17.693970 , 15.891907 , 0.044250 , 0.000000 ,  1.11237E+06, 2472, 60000000 
exe/bubbleSort 30000 , 17.682312 , 15.848145 , 0.032715 , 0.000000 ,  1.12914E+06, 2476, 60000000 
exe/bubbleSort 30000 , 17.637329 , 15.831909 , 0.046448 , 0.000000 ,  1.10815E+06, 2476, 60000000 
exe/bubbleSort 30000 , 17.593140 , 15.793457 , 0.043884 , 0.000000 ,  1.11063E+06, 2476, 60000000 
exe/bubbleSort 30000 , 17.576233 , 15.775818 , 0.040649 , 0.000000 ,  1.10822E+06, 2476, 60000000 
exe/bubbleSort 30000 , 17.553528 , 15.760193 , 0.039001 , 0.000000 ,  1.10827E+06, 2476, 60000000 
exe/bubbleSort 30000 , 17.519165 , 15.727112 , 0.034973 , 0.000000 ,  1.10829E+06, 2476, 60000000 
exe/bubbleSort 30000 , 17.492126 , 15.673584 , 0.040588 , 0.000000 ,  1.11638E+06, 2476, 60000000 
exe/bubbleSort 20000 , 7.635132 , 6.815125 , 0.023743 , 0.000000 ,  484044, 2456, 60000000 
exe/bubbleSort 20000 , 7.601074 , 6.813477 , 0.036743 , 0.000000 ,  473246, 2456, 60000000 
exe/bubbleSort 20000 , 7.522339 , 6.737183 , 0.031982 , 0.000000 ,  475602, 2456, 60000000 
exe/bubbleSort 20000 , 7.511780 , 6.725525 , 0.027100 , 0.000000 ,  470146, 2456, 60000000 
exe/bubbleSort 20000 , 7.496582 , 6.727356 , 0.026489 , 0.000000 ,  475627, 2456, 60000000 
exe/bubbleSort 20000 , 7.474487 , 6.694092 , 0.029480 , 0.000000 ,  469904, 2456, 60000000 
exe/bubbleSort 20000 , 7.463501 , 6.696289 , 0.022583 , 0.000000 ,  470522, 2452, 60000000 
exe/bubbleSort 20000 , 7.442810 , 6.669861 , 0.021667 , 0.000000 ,  478231, 2456, 60000000 
exe/bubbleSort 20000 , 7.437134 , 6.578247 , 0.031860 , 0.000000 ,  501863, 2456, 60000000 
exe/bubbleSort 20000 , 7.320618 , 6.567078 , 0.015259 , 0.000000 ,  477505, 2456, 60000000 
exe/bubbleSort 10000 , 1.811707 , 1.575317 , 0.029907 , 0.000000 ,  117558, 2452, 60000000 
exe/bubbleSort 10000 , 1.759338 , 1.551453 , 0.031006 , 0.000000 ,  107753, 2452, 60000000 
exe/bubbleSort 10000 , 1.747559 , 1.531921 , 0.030457 , 0.000000 ,  107478, 2452, 60000000 
exe/bubbleSort 10000 , 1.674133 , 1.473389 , 0.028198 , 0.000000 ,  107188, 2452, 60000000 
exe/bubbleSort 10000 , 1.662292 , 1.474548 , 0.015747 , 0.000000 ,  106829, 2380, 60000000 
exe/bubbleSort 10000 , 1.594299 , 1.398010 , 0.014954 , 0.000000 ,  114890, 2452, 60000000 
exe/bubbleSort 10000 , 1.583191 , 1.363342 , 0.019287 , 0.000000 ,  128359, 2452, 60000000 
exe/bubbleSort 10000 , 1.561096 , 1.323486 , 0.017944 , 0.000000 ,  134692, 2452, 60000000 
exe/bubbleSort 10000 , 1.554504 , 1.327637 , 0.025452 , 0.000000 ,  128997, 2452, 60000000 
exe/bubbleSort 10000 , 1.553833 , 1.330139 , 0.017456 , 0.000000 ,  127254, 2452, 60000000 
